player,label,encounters,source,map,cheater_labels,hurt_events,group,split,match_id,player_match
Player_5,0,36,no_cheater_present,de_mills,0,731,no_cheater_present/456,test,no_cheater_present/456,no_cheater_present/456/Player_5
Player_6,0,33,no_cheater_present,de_mills,0,731,no_cheater_present/456,test,no_cheater_present/456,no_cheater_present/456/Player_6
Player_7,0,34,no_cheater_present,de_mills,0,731,no_cheater_present/456,test,no_cheater_present/456,no_cheater_present/456/Player_7
Player_8,0,31,no_cheater_present,de_mills,0,731,no_cheater_present/456,test,no_cheater_present/456,no_cheater_present/456/Player_8
Player_9,0,28,no_cheater_present,de_mills,0,731,no_cheater_present/456,test,no_cheater_present/456,no_cheater_present/456/Player_9
Player_1,0,39,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_1
Player_10,0,28,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_10
Player_2,0,26,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_2
Player_3,0,28,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_3
Player_4,0,28,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_4
Player_5,0,30,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_5
Player_6,0,29,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_6
Player_7,0,30,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_7
Player_8,0,23,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_8
Player_9,0,30,no_cheater_present,de_thera,0,677,no_cheater_present/457,train,no_cheater_present/457,no_cheater_present/457/Player_9
Player_1,0,21,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_1
Player_10,0,14,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_10
Player_2,0,31,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_2
Player_3,0,32,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_3
Player_4,0,19,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_4
Player_5,0,25,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_5
Player_6,0,38,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_6
Player_7,0,20,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_7
Player_8,0,26,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_8
Player_9,0,23,no_cheater_present,de_train,0,541,no_cheater_present/458,train,no_cheater_present/458,no_cheater_present/458/Player_9
Player_1,0,37,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_1
Player_10,0,30,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_10
Player_2,0,35,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_2
Player_3,0,33,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_3
Player_4,0,33,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_4
Player_5,0,28,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_5
Player_6,0,20,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_6
Player_7,0,27,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_7
Player_8,0,52,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_8
Player_9,0,50,no_cheater_present,cs_office,0,1077,no_cheater_present/459,train,no_cheater_present/459,no_cheater_present/459/Player_9
Player_1,0,11,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_1
Player_10,0,11,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_10
Player_2,0,3,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_2
Player_3,0,8,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_3
Player_4,0,3,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_4
Player_5,0,7,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_5
Player_6,0,29,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_6
Player_7,0,5,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_7
Player_8,0,9,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_8
Player_9,0,12,no_cheater_present,de_dust2,0,221,no_cheater_present/46,validation,no_cheater_present/46,no_cheater_present/46/Player_9
Player_1,0,11,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_1
Player_10,0,20,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_10
Player_2,0,16,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_2
Player_3,0,13,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_3
Player_4,0,23,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_4
Player_5,0,7,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_5
Player_6,0,21,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_6
Player_7,0,25,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_7
Player_8,0,18,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_8
Player_9,0,12,no_cheater_present,de_mirage,0,363,no_cheater_present/460,train,no_cheater_present/460,no_cheater_present/460/Player_9
Player_1,0,17,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_1
Player_10,0,24,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_10
Player_2,0,16,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_2
Player_3,0,30,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_3
Player_4,0,33,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_4
Player_5,0,33,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_5
Player_6,0,21,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_6
Player_7,0,42,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_7
Player_8,0,30,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_8
Player_9,0,20,no_cheater_present,de_dust2,0,647,no_cheater_present/461,train,no_cheater_present/461,no_cheater_present/461/Player_9
Player_1,0,29,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_1
Player_10,0,25,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_10
Player_2,0,26,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_2
Player_3,0,25,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_3
Player_4,0,29,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_4
Player_5,0,21,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_5
Player_6,0,24,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_6
Player_7,0,25,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_7
Player_8,0,21,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_8
Player_9,0,22,no_cheater_present,de_thera,0,639,no_cheater_present/462,train,no_cheater_present/462,no_cheater_present/462/Player_9
Player_1,0,28,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_1
Player_10,0,26,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_10
Player_2,0,25,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_2
Player_3,0,24,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_3
Player_4,0,29,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_4
Player_5,0,16,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_5
Player_6,0,35,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_6
Player_7,0,27,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_7
Player_8,0,31,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_8
Player_9,0,14,no_cheater_present,de_thera,0,609,no_cheater_present/463,validation,no_cheater_present/463,no_cheater_present/463/Player_9
Player_1,0,34,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_1
Player_10,0,25,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_10
Player_2,0,35,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_2
Player_3,0,17,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_3
Player_4,0,29,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_4
Player_5,0,27,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_5
Player_6,0,24,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_6
Player_7,0,21,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_7
Player_8,0,26,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_8
Player_9,0,25,no_cheater_present,de_thera,0,607,no_cheater_present/464,validation,no_cheater_present/464,no_cheater_present/464/Player_9
Player_1,0,21,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_1
Player_10,0,23,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_10
Player_2,0,15,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_2
Player_3,0,24,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_3
Player_4,0,15,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_4
Player_5,0,26,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_5
Player_6,0,27,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_6
Player_7,0,25,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_7
Player_8,0,9,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_8
Player_9,0,15,no_cheater_present,de_mirage,0,592,no_cheater_present/465,train,no_cheater_present/465,no_cheater_present/465/Player_9
Player_1,0,19,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_1
Player_10,0,21,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_10
Player_2,0,26,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_2
Player_3,0,23,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_3
Player_4,0,25,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_4
Player_5,0,18,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_5
Player_6,0,12,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_6
Player_7,0,18,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_7
Player_8,0,24,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_8
Player_9,0,13,no_cheater_present,de_mirage,0,491,no_cheater_present/466,train,no_cheater_present/466,no_cheater_present/466/Player_9
Player_1,0,39,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_1
Player_10,0,23,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_10
Player_2,0,23,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_2
Player_3,0,34,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_3
Player_4,0,31,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_4
Player_5,0,22,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_5
Player_6,0,33,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_6
Player_7,0,38,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_7
Player_8,0,33,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_8
Player_9,0,22,no_cheater_present,de_dust2,0,705,no_cheater_present/467,train,no_cheater_present/467,no_cheater_present/467/Player_9
Player_1,0,4,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_1
Player_10,0,20,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_10
Player_2,0,8,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_2
Player_3,0,4,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_3
Player_4,0,7,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_4
Player_5,0,1,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_5
Player_6,0,9,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_6
Player_7,0,9,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_7
Player_8,0,6,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_8
Player_9,0,15,no_cheater_present,de_basalt,0,238,no_cheater_present/468,train,no_cheater_present/468,no_cheater_present/468/Player_9
Player_1,0,10,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_1
Player_2,0,4,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_2
Player_3,0,3,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_3
Player_4,0,3,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_4
Player_5,0,6,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_5
Player_6,0,4,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_6
Player_7,0,5,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_7
Player_8,0,6,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_8
Player_9,0,1,no_cheater_present,de_train,0,100,no_cheater_present/469,train,no_cheater_present/469,no_cheater_present/469/Player_9
Player_1,0,27,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_1
Player_10,0,38,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_10
Player_2,0,13,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_2
Player_3,0,13,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_3
Player_4,0,16,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_4
Player_5,0,7,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_5
Player_6,0,4,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_6
Player_7,0,23,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_7
Player_8,0,19,no_cheater_present,de_mirage,0,339,no_cheater_present/47,train,no_cheater_present/47,no_cheater_present/47/Player_8
Player_1,0,30,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_1
Player_10,0,18,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_10
Player_2,0,34,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_2
Player_3,0,20,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_3
Player_4,0,21,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_4
Player_5,0,27,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_5
Player_6,0,33,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_6
Player_7,0,22,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_7
Player_8,0,28,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_8
Player_9,0,16,no_cheater_present,de_dust2,0,614,no_cheater_present/470,train,no_cheater_present/470,no_cheater_present/470/Player_9
Player_1,0,39,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_1
Player_10,0,9,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_10
Player_2,0,25,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_2
Player_3,0,22,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_3
Player_4,0,15,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_4
Player_5,0,29,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_5
Player_6,0,18,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_6
Player_7,0,16,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_7
Player_8,0,19,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_8
Player_9,0,34,no_cheater_present,de_nuke,0,592,no_cheater_present/471,validation,no_cheater_present/471,no_cheater_present/471/Player_9
Player_1,0,22,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_1
Player_10,0,13,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_10
Player_2,0,16,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_2
Player_3,0,36,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_3
Player_4,0,24,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_4
Player_5,0,21,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_5
Player_6,0,12,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_6
Player_7,0,34,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_7
Player_8,0,30,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_8
Player_9,0,31,no_cheater_present,de_dust2,0,541,no_cheater_present/472,train,no_cheater_present/472,no_cheater_present/472/Player_9
Player_1,0,30,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_1
Player_10,0,27,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_10
Player_2,0,33,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_2
Player_3,0,23,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_3
Player_4,0,15,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_4
Player_5,0,31,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_5
Player_6,0,19,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_6
Player_7,0,39,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_7
Player_8,0,28,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_8
Player_9,0,20,no_cheater_present,de_train,0,609,no_cheater_present/473,test,no_cheater_present/473,no_cheater_present/473/Player_9
Player_1,0,16,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_1
Player_10,0,22,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_10
Player_2,0,32,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_2
Player_3,0,29,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_3
Player_4,0,28,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_4
Player_5,0,27,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_5
Player_6,0,30,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_6
Player_7,0,33,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_7
Player_8,0,27,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_8
Player_9,0,21,no_cheater_present,de_train,0,663,no_cheater_present/474,train,no_cheater_present/474,no_cheater_present/474/Player_9
Player_1,0,15,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_1
Player_10,0,14,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_10
Player_2,0,13,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_2
Player_3,0,38,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_3
Player_4,0,17,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_4
Player_5,0,20,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_5
Player_6,0,8,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_6
Player_7,0,10,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_7
Player_8,0,23,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_8
Player_9,0,16,no_cheater_present,de_mirage,0,370,no_cheater_present/475,calibration,no_cheater_present/475,no_cheater_present/475/Player_9
Player_1,0,27,no_cheater_present,de_mirage,0,482,no_cheater_present/476,calibration,no_cheater_present/476,no_cheater_present/476/Player_1
Player_10,0,18,no_cheater_present,de_mirage,0,482,no_cheater_present/476,calibration,no_cheater_present/476,no_cheater_present/476/Player_10
Player_2,0,27,no_cheater_present,de_mirage,0,482,no_cheater_present/476,calibration,no_cheater_present/476,no_cheater_present/476/Player_2
Player_3,0,17,no_cheater_present,de_mirage,0,482,no_cheater_present/476,calibration,no_cheater_present/476,no_cheater_present/476/Player_3
Player_4,0,19,no_cheater_present,de_mirage,0,482,no_cheater_present/476,calibration,no_cheater_present/476,no_cheater_present/476/Player_4
